,end,cholera,paratyphoid ,typhoid ,acute viral hepatitis a,acute viral hepatitis e,poliomyelitis,plague,yellow fever,dengue fever,dengue haemorrhagic fever,malaria,chikungunya fever,hfmd,diphtheria,measles,mumps  ,rubella,sars,nipah virus infection,acute viral hepatitis b,encephalitis,legionellosis,campylobacteriosis,acute viral hepatitis c,melioidosis,meningococcal infection,pertussis,pneumococcal disease (invasive),haemophilus influenzae type b,salmonellosis(non-enteric fevers),avian influenza,acute upper respiratory tract infections,acute conjunctivitis,acute diarrhoea,chickenpox,zika virus infection,leptospirosis,ebola virus disease,japanese encephalitis,tetanus,botulism,murine typhus,monkeypox,middle east respiratory syndrome
499,2021-07-31,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,1109.0,42.0,280.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
500,2021-08-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,0.0,973.0,30.0,287.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
501,2021-08-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,964.0,31.0,282.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
502,2021-08-21,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1017.0,38.0,316.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
503,2021-08-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1082.0,32.0,312.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
504,2021-09-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,27.0,0.0,1114.0,38.0,311.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
505,2021-09-11,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,34.0,0.0,1127.0,36.0,256.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
506,2021-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,46.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,1315.0,41.0,290.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
507,2021-09-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,109.0,1.0,0.0,0.0,47.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1261.0,30.0,295.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
508,2021-10-02,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0,1176.0,32.0,257.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
509,2021-10-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,1180.0,35.0,245.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
510,2021-10-16,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,1168.0,38.0,261.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
511,2021-10-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,23.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,1187.0,33.0,258.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
512,2021-10-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,1209.0,40.0,283.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
513,2021-11-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,23.0,0.0,1157.0,39.0,274.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
514,2021-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1158.0,31.0,289.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
515,2021-11-20,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,1085.0,34.0,278.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
516,2021-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,2.0,0.0,13.0,0.0,1044.0,40.0,279.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
517,2021-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,978.0,36.0,266.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
518,2021-12-11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,969.0,36.0,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
519,2021-12-18,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,874.0,40.0,269.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,
520,2021-12-25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,34.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,870.0,37.0,281.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
521,2022-01-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,904.0,41.0,287.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
522,2022-01-08,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,977.0,38.0,297.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,
523,2022-01-15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1263.0,43.0,330.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
524,2022-01-22,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,178.0,2.0,0.0,0.0,48.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,1.0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,1567.0,44.0,316.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
525,2022-01-29,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,169.0,2.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,0.0,1911.0,41.0,317.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
526,2022-02-05,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,153.0,1.0,1.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,2945.0,47.0,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
527,2022-02-12,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,1.0,0.0,0.0,42.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,2645.0,39.0,323.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
528,2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3256.0,35.0,317.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
529,2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,51.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,,1.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,3247.0,37.0,293.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
530,2022-03-05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,2982.0,33.0,309.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
531,2022-03-12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,13.0,1.0,2.0,0.0,0.0,2.0,0.0,28.0,0.0,2626.0,36.0,292.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
532,2022-03-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2071.0,37.0,269.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
533,2022-03-26,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,441.0,0.0,1.0,0.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,1817.0,41.0,326.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
534,2022-04-02,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,1497.0,36.0,328.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
535,2022-04-09,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,642.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,1469.0,40.0,374.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
536,2022-04-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,733.0,1.0,0.0,0.0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,0.0,22.0,1.0,0.0,0.0,0.0,4.0,0.0,34.0,0.0,1439.0,43.0,388.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
537,2022-04-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,0.0,49.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,1467.0,37.0,408.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
538,2022-04-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1002.0,1.0,0.0,0.0,59.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1431.0,40.0,416.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
539,2022-05-07,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,845.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,37.0,0.0,1663.0,45.0,499.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
540,2022-05-14,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1311.0,4.0,1.0,1.0,71.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1708.0,39.0,438.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
541,2022-05-21,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1273.0,3.0,0.0,2.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1975.0,42.0,412.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
542,2022-05-28,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1563.0,4.0,1.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,1889.0,40.0,404.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
543,2022-06-04,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1451.0,3.0,2.0,2.0,89.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,1650.0,32.0,340.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,
544,2022-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,1.0,0.0,2.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,44.0,0.0,1744.0,32.0,362.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
545,2022-06-18,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1253.0,1.0,0.0,0.0,83.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1806.0,40.0,340.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
546,2022-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,1.0,0.0,0.0,90.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,2093.0,39.0,352.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
547,2022-07-02,0.0,0.0,3.0,1.0,1.0,,0.0,0.0,1186.0,1.0,0.0,1.0,141.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,1.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,2576.0,45.0,387.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
548,2022-07-09,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1164.0,0.0,0.0,0.0,128.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,,0.0,1.0,0.0,23.0,0.0,2910.0,36.0,382.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,
549,2022-07-16,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,918.0,0.0,0.0,2.0,107.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,33.0,0.0,3217.0,36.0,366.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
550,2022-07-23,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1035.0,1.0,1.0,1.0,93.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,3018.0,41.0,367.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
551,2022-07-30,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1092.0,0.0,1.0,2.0,127.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,2907.0,39.0,374.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,
552,2022-08-06,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,894.0,2.0,0.0,1.0,124.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,2667.0,41.0,400.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,
553,2022-08-13,0.0,0.0,2.0,0.0,1.0,,0.0,0.0,879.0,0.0,0.0,0.0,143.0,,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,2674.0,44.0,406.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,
554,2022-08-20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,141.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,2326.0,43.0,395.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,
555,2022-08-27,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,661.0,1.0,1.0,0.0,135.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,2121.0,47.0,399.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
556,2022-09-03,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,577.0,4.0,0.0,0.0,170.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,1998.0,44.0,357.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
557,2022-09-10,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,569.0,1.0,0.0,1.0,139.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,24.0,0.0,2054.0,37.0,337.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
558,2022-09-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,1.0,1.0,128.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,2500.0,51.0,394.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
559,2022-09-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,1.0,130.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,2516.0,50.0,389.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
560,2022-10-01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,426.0,0.0,0.0,1.0,129.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2590.0,47.0,349.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
561,2022-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,1.0,115.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,2865.0,46.0,340.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
562,2022-10-15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,376.0,0.0,0.0,1.0,108.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,2.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,27.0,0.0,3514.0,40.0,351.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
563,2022-10-22,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,86.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,2.0,7.0,0.0,2.0,0.0,0.0,4.0,0.0,23.0,0.0,3342.0,46.0,328.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
564,2022-10-29,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,313.0,1.0,0.0,0.0,58.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,3142.0,56.0,369.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
565,2022-11-05,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,318.0,1.0,1.0,3.0,75.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,,0.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,26.0,0.0,2595.0,51.0,371.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
566,2022-11-12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,1.0,88.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,2294.0,51.0,393.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
567,2022-11-19,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,313.0,3.0,0.0,2.0,81.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,2184.0,46.0,348.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
568,2022-11-26,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,77.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,,0.0,12.0,0.0,2.0,0.0,1.0,3.0,0.0,34.0,0.0,2111.0,54.0,351.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
569,2022-12-03,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,242.0,0.0,1.0,1.0,63.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2009.0,49.0,331.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
570,2022-12-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,326.0,1.0,1.0,0.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,1989.0,57.0,355.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
571,2022-12-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289.0,1.0,1.0,1.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2092.0,47.0,325.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
572,2022-12-24,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,75.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,0.0,11.0,2.0,1.0,0.0,1.0,3.0,0.0,23.0,0.0,2168.0,61.0,326.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
573,2022-12-31,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,285.0,0.0,0.0,1.0,1.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,1.0,0.0,0.0,4.0,0.0,28.0,0.0,2336.0,64.0,320.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
